street	name	name-cy	place	local-authority	polyline	end-date
2704573	MARKHAM ROAD			BIR	[[52.5556492,-1.8646678],[52.5553208,-1.8605095]]	
2704617	SUNDRIDGE ROAD		74540884	BIR	[[52.5588806,-1.8951037],[52.5568673,-1.8955511]]	
2704664	AYLESBURY CRESCENT		74540884	BIR	[[52.5422807,-1.8807081],[52.5431477,-1.8758692]]	
2704675	BEACON HILL		74540884	BIR	[[52.5081741,-1.8916161],[52.5066631,-1.8908537]]	
2704734	BUTLERS ROAD		74540884	BIR	[[52.519016,-1.9263981],[52.5163877,-1.9214364]]	
2704739	CALSHOT ROAD		74540884	BIR	[[52.5439206,-1.9302494],[52.5425187,-1.9170694]]	
2704764	CHERRY ORCHARD ROAD		74540884	BIR	[[52.5266143,-1.9290535],[52.5204883,-1.9231388]]	
2704767	CHESTER ROAD		74542228	BIR	[[52.5281894,-1.8149147],[52.5073558,-1.7961144]]	
2704798	CRANBOURNE ROAD		74540884	BIR	[[52.5473188,-1.8845285],[52.5420393,-1.8820358]]	
2704825	DEYKIN AVENUE		74540884	BIR	[[52.5142414,-1.8812566],[52.5150398,-1.871116]]	
2704828	DORRINGTON ROAD		74540884	BIR	[[52.5315007,-1.9225006],[52.5287298,-1.9195426]]	
2704898	FRANCHISE STREET		74540884	BIR	[[52.516377,-1.8960316],[52.5167559,-1.8974748]]	
2704912	GLENMEAD ROAD		74540884	BIR	[[52.5437382,-1.9013629],[52.5419368,-1.8974595]]	
2704913	GOODWAY ROAD		74540884	BIR	[[52.5408633,-1.8932008],[52.5393918,-1.8866432]]	
2704916	GREENHOLM ROAD		74540884	BIR	[[52.5357158,-1.8973857],[52.5359956,-1.8887751]]	
2704943	HASTINGS ROAD		74540884	BIR	[[52.5375942,-1.8696631],[52.5362397,-1.8701791]]	
2704949	HAVELOCK ROAD		74540884	BIR	[[52.5126381,-1.9079902],[52.5119976,-1.9052215]]	
2704979	HORNSEY ROAD		74540884	BIR	[[52.5512604,-1.8796511],[52.5502209,-1.874212]]	
2705034	LIVINGSTONE ROAD		74540884	BIR	[[52.5106416,-1.9070514],[52.5124539,-1.9025535]]	
2705049	MALLARD DRIVE		74540884	BIR	[[52.5202101,-1.8720291],[52.520829,-1.8706861]]	
2705101	OLD OSCOTT HILL		74540884	BIR	[[52.5470123,-1.8931562],[52.549503,-1.8841983]]	
2705125	PERRY COMMON ROAD		74540884	BIR	[[52.5355685,-1.8752421],[52.5316424,-1.8613814]]	
2705164	ROBERT ROAD		74540884	BIR	[[52.5113312,-1.9155369],[52.5088756,-1.9136851]]	
2705195	SLADE ROAD		74575403	BIR	[[52.5099474,-1.8596676],[52.5240793,-1.8592683]]	
2705209	STAMFORD ROAD		74540884	BIR	[[52.5128826,-1.9102442],[52.5079818,-1.9087807]]	
2705237	THE BROADWAY		74540884	BIR	[[52.5135322,-1.9019323],[52.509539,-1.8898594]]	
2705347	YEW TREE ROAD		74576830	BIR	[[52.5109717,-1.8839472],[52.5085589,-1.8804618]]	
2705351	ALMOND CROFT		74540884	BIR	[[52.5355417,-1.92957],[52.5341571,-1.9293216]]	
2705353	ANTROBUS ROAD		74576829	BIR	[[52.5100967,-1.9402037],[52.5116204,-1.9317736]]	
2705358	AVENUE ROAD		74576829	BIR	[[52.5133084,-1.9447672],[52.5149893,-1.944382]]	
2705394	CRAYTHORNE AVENUE		74540884	BIR	[[52.529498,-1.9417994],[52.5216029,-1.9381398]]	
2705417	GRESTONE AVENUE		74540884	BIR	[[52.5216029,-1.9381398],[52.517377,-1.9371288]]	
2705422	HAMILTON ROAD		74540884	BIR	[[52.507052,-1.9463955],[52.507913,-1.942004]]	
2705472	OXHILL ROAD		74540884	BIR	[[52.5170071,-1.953678],[52.5137433,-1.9340101]]	
2705533	CHILCOTE CLOSE		74540884	BIR	[[52.4174047,-1.8455946],[52.4164316,-1.8439071]]	
2705575	BLAKENHALE ROAD		74540884	BIR	[[52.4733675,-1.7874691],[52.4746217,-1.7801163]]	
2705578	BRADLEY ROAD		74540884	BIR	[[52.4980824,-1.7736346],[52.4960405,-1.7683865]]	
2705610	DORNCLIFFE AVENUE		74540884	BIR	[[52.4639371,-1.7729427],[52.4647606,-1.7710838]]	
2705613	EAST MEADWAY		74540884	BIR	[[52.4804076,-1.7734022],[52.4825044,-1.7607569]]	
2705634	GOSSEY LANE		74540884	BIR	[[52.4792076,-1.7806233],[52.4800154,-1.7751564]]	
2705637	GRESSEL LANE		74540884	BIR	[[52.4836866,-1.7769046],[52.4825044,-1.7607569]]	
2705644	HEATH WAY		74540884	BIR	[[52.4998068,-1.8028966],[52.4990409,-1.7913805]]	
2705648	HILLSTONE ROAD		74540884	BIR	[[52.4936394,-1.7679868],[52.4909505,-1.7675445]]	
2705653	HURST LANE		74540884	BIR	[[52.5007914,-1.7640717],[52.4964723,-1.7685168]]	
2705655	HURSTCROFT ROAD		74540884	BIR	[[52.4841552,-1.7872546],[52.4817875,-1.7804926]]	
2705703	PENCROFT ROAD		74540884	BIR	[[52.4989626,-1.7828369],[52.5002037,-1.7782198]]	
2705721	SHELDON HEATH ROAD		74542217	BIR	[[52.4701059,-1.7833924],[52.4644564,-1.7765757]]	
2705722	SHIRESTONE ROAD		74540884	BIR	[[52.4780767,-1.7674658],[52.4802837,-1.7606659]]	
2705759	ALBERT ROAD		74540884	BIR	[[52.4873699,-1.8116712],[52.4795144,-1.8127505]]	
2705765	ALSTON ROAD		74540884	BIR	[[52.4805479,-1.8304599],[52.4820125,-1.8299683]]	
2705772	ANTHONY ROAD		74540884	BIR	[[52.4838813,-1.8490602],[52.4881735,-1.8451871]]	
2705786	AUDLEY ROAD		74540884	BIR	[[52.4877224,-1.8072368],[52.4876815,-1.7936144]]	
2705834	BORDESLEY GREEN EAST		74540884	BIR	[[52.4790411,-1.8206152],[52.4783351,-1.8007408]]	
2705845	BRIDGE ROAD		74540884	BIR	[[52.4861081,-1.8540449],[52.4838813,-1.8490602]]	
2705853	BROMFORD ROAD		74540884	BIR	[[52.5029142,-1.8299605],[52.4995828,-1.8033838]]	
2705863	BURBIDGE ROAD		74540884	BIR	[[52.4810135,-1.856285],[52.4812599,-1.8518963]]	
2705866	BURNEY LANE		74540884	BIR	[[52.4902762,-1.8251054],[52.489489,-1.8157711]]	
2705887	CHILLINGHOME ROAD		74540884	BIR	[[52.5070707,-1.8140909],[52.5069876,-1.8070485]]	
2705890	CHURCH LANE		74540884	BIR	[[52.4835953,-1.7960634],[52.4876815,-1.7936144]]	
2705904	COCKSHUT HILL		74540884	BIR	[[52.4714259,-1.7926606],[52.4677622,-1.7899545]]	
2705954	DREGHORN ROAD		74540884	BIR	[[52.5039443,-1.8041744],[52.5068331,-1.8006254]]	
2706038	GARRETTS GREEN LANE		74540884	BIR	[[52.4655088,-1.7968686],[52.4784186,-1.7817758]]	
2706075	HARVEY ROAD		74540884	BIR	[[52.4646443,-1.8123424],[52.4650869,-1.8080278]]	
2706097	HIGHFIELD ROAD		74574862	BIR	[[52.4889455,-1.8512816],[52.496412,-1.8480597]]	
2706115	HOMESTEAD ROAD		74540884	BIR	[[52.4722202,-1.7843536],[52.4730686,-1.7812725]]	
2706128	INGLETON ROAD		74540884	BIR	[[52.5011032,-1.8334737],[52.4977009,-1.8305554]]	
2706169	LEIGH ROAD		74540884	BIR	[[52.4978326,-1.8481873],[52.496412,-1.8480597]]	
2706188	LYTTELTON ROAD		74540884	BIR	[[52.4795142,-1.8126327],[52.4835915,-1.810053]]	
2706200	MARCHMONT ROAD		74540884	BIR	[[52.4774135,-1.8391292],[52.4792919,-1.8387985]]	
2706203	MARLBOROUGH ROAD		74540884	BIR	[[52.4743259,-1.8497405],[52.4727615,-1.8496574]]	
2706235	NASEBY ROAD		74540884	BIR	[[52.4919139,-1.8456452],[52.4881735,-1.8451871]]	
2706263	OLDKNOW ROAD		74540884	BIR	[[52.4611126,-1.8512862],[52.4659426,-1.8461036]]	
2706282	PARKFIELD ROAD		74540884	BIR	[[52.4841516,-1.8495158],[52.4883639,-1.846453]]	
2706316	REDHILL ROAD		74577739	BIR	[[52.463128,-1.8322484],[52.4604137,-1.8327149]]	
2706370	SHAWSDALE ROAD		74540884	BIR	[[52.5009929,-1.8025672],[52.5053959,-1.8013539]]	
2706378	SLADEFIELD ROAD		74540884	BIR	[[52.4934702,-1.8331347],[52.4876246,-1.8315959]]	
2706389	ST BENEDICTS ROAD		74540884	BIR	[[52.4659154,-1.8459712],[52.4744561,-1.8393607]]	
2706401	STARBANK ROAD		74540884	BIR	[[52.4675316,-1.8376635],[52.4710183,-1.830246]]	
2706405	STECHFORD ROAD		74540884	BIR	[[52.4901636,-1.8160039],[52.4990444,-1.8039607]]	
2706439	THORNTON ROAD		74540884	BIR	[[52.4928153,-1.8277906],[52.4900728,-1.8273596]]	
2706451	TWYCROSS GROVE		74540884	BIR	[[52.5034671,-1.8149312],[52.5016529,-1.8103721]]	
2706476	WASH LANE		74540884	BIR	[[52.4663928,-1.8210196],[52.4760241,-1.8171086]]	
2706502	WHITTINGTON OVAL		74540884	BIR	[[52.4807228,-1.7933969],[52.4794939,-1.7949488]]	
2706518	YARDLEY GREEN ROAD		74576259	BIR	[[52.4758617,-1.8417113],[52.4758873,-1.8217322]]	
2706550	MAPLEDENE ROAD		74540884	BIR	[[52.4617707,-1.7684354],[52.4577681,-1.7673378]]	
2706566	STANVILLE ROAD		74540884	BIR	[[52.4616104,-1.7786065],[52.4611138,-1.7774463]]	
2706621	BRAYS ROAD		74540884	BIR	[[52.4579137,-1.797698],[52.4644289,-1.7762962]]	
2706653	CEDARS AVENUE		74540884	BIR	[[52.4537106,-1.8226894],[52.4533559,-1.8199832]]	
2706663	CLAY LANE		74540884	BIR	[[52.4615731,-1.8087641],[52.4495233,-1.806756]]	
2706696	DOLPHIN LANE		74540884	BIR	[[52.4382099,-1.8275026],[52.4449796,-1.8156622]]	
2706782	HARTFIELD CRESCENT		74540884	BIR	[[52.4395057,-1.8347205],[52.4422107,-1.8339455]]	
2706816	HORSE SHOES LANE		74540884	BIR	[[52.4533574,-1.7883157],[52.4557099,-1.7817852]]	
2706836	LAKEY LANE		74540884	BIR	[[52.4326809,-1.8402909],[52.429397,-1.8256542]]	
2706866	MALLARD CLOSE		74540884	BIR	[[52.4481328,-1.8200632],[52.4464056,-1.8193198]]	
2706930	PETERSFIELD ROAD		74540884	BIR	[[52.4283287,-1.8535427],[52.4325523,-1.8450862]]	
2706943	REDDINGS LANE		74542279	BIR	[[52.4429763,-1.8485956],[52.453185,-1.8455002]]	
2706981	SEVERNE ROAD		74540884	BIR	[[52.4365392,-1.8164474],[52.4310094,-1.8217062]]	
2707002	SOUTHAM ROAD		74540884	BIR	[[52.4316825,-1.8540023],[52.4377542,-1.8494518]]	
2707006	SPRING ROAD		74542279	BIR	[[52.4465078,-1.8473183],[52.4441983,-1.8345707]]	
2707019	STRATFORD ROAD		74542197	BIR	[[52.4683983,-1.8783914],[52.4570162,-1.869254]]	
2707051	VICTORIA ROAD		74304440	BIR	[[52.4422697,-1.8249712],[52.4455843,-1.8172045]]	
2707064	WENSLEY ROAD		74540884	BIR	[[52.4592997,-1.7986042],[52.4621039,-1.7929838]]	
2707068	WESTLEY ROAD		74540884	BIR	[[52.4456152,-1.8320349],[52.4463493,-1.823734]]	
2707091	YARDLEY ROAD		74304440	BIR	[[52.4502981,-1.819201],[52.4558447,-1.8190607]]	
2707093	YARNFIELD ROAD		74540884	BIR	[[52.4463962,-1.8376964],[52.4492954,-1.8344193]]	
2707095	YORK ROAD		74578225	BIR	[[52.4404774,-1.8488836],[52.438221,-1.8353137]]	
2707200	COTYSMORE ROAD			BIR	[[52.5737061,-1.8092499],[52.5697771,-1.8090309]]	
2707233	EBROOK ROAD			BIR	[[52.5597404,-1.8180576],[52.5545777,-1.8165591]]	
2707312	HOLLAND ROAD			BIR	[[52.5560131,-1.8264944],[52.5588928,-1.8222943]]	
2707317	HOLLYFIELD ROAD			BIR	[[52.5666759,-1.8037184],[52.5603354,-1.8022273]]	
2707342	KITTOE ROAD			BIR	[[52.5917488,-1.839551],[52.5893006,-1.8373901]]	
2707349	LABURNUM DRIVE			BIR	[[52.5567151,-1.7932459],[52.555713,-1.7908465]]	
2707351	LANGLEY HALL DRIVE			BIR	[[52.5663221,-1.7813101],[52.5647488,-1.7812884]]	
2707362	LITTLE SUTTON LANE			BIR	[[52.5732084,-1.8246419],[52.5855886,-1.8193087]]	
2707377	MANEY HILL ROAD			BIR	[[52.5557797,-1.8267461],[52.5468259,-1.8150867]]	
2707389	MERE GREEN ROAD			BIR	[[52.587591,-1.8299278],[52.5855886,-1.8193087]]	
2707450	REDDICAP HEATH ROAD			BIR	[[52.5600248,-1.8046626],[52.5596068,-1.7864029]]	
2707466	ROWALLAN ROAD			BIR	[[52.5829874,-1.8173269],[52.5843994,-1.8119487]]	
2707535	TRINITY ROAD			BIR	[[52.5803044,-1.8266355],[52.5838226,-1.8226662]]	
2707543	UPPER HOLLAND ROAD			BIR	[[52.5588928,-1.8222943],[52.5618815,-1.8190077]]	
2707633	TURNHOUSE ROAD		74540884	BIR	[[52.5246076,-1.7859228],[52.5228233,-1.7786655]]	
2707635	WALMLEY ASH ROAD			BIR	[[52.5385042,-1.8003333],[52.5310006,-1.776679]]	
2707636	WATER ORTON LANE			BIR	[[52.528935,-1.7683025],[52.5206529,-1.745149]]	
2707696	BERWOOD ROAD			BIR	[[52.5348877,-1.8154318],[52.5329463,-1.8156611]]	
2707784	COFIELD ROAD			BIR	[[52.5439207,-1.845343],[52.5454423,-1.8403236]]	
2707850	FARNBOROUGH ROAD		74540884	BIR	[[52.5149104,-1.792675],[52.5235587,-1.7776891]]	
2707864	FIRTREE ROAD		74540884	BIR	[[52.5172652,-1.8321151],[52.5158328,-1.8299985]]	
2707873	FOX HOLLIES ROAD			BIR	[[52.5417223,-1.8001271],[52.5558711,-1.7788103]]	
2707899	GREEN LANES			BIR	[[52.535138,-1.8325182],[52.546355,-1.8246297]]	
2707905	GUNTER ROAD		74540884	BIR	[[52.5199467,-1.809924],[52.5219079,-1.805258]]	
2707932	HAWKINGE DRIVE		74540884	BIR	[[52.5217093,-1.7940724],[52.5207187,-1.7931191]]	
2707934	HAWTHORN ROAD		74304350	BIR	[[52.5415931,-1.8853694],[52.5355685,-1.8752421]]	
2707953	HIGHCROFT ROAD		74540884	BIR	[[52.5195298,-1.8515163],[52.5230357,-1.8513275]]	
2708000	KINGSBURY ROAD		74542228	BIR	[[52.5158428,-1.8371015],[52.5273892,-1.7829614]]	
2708107	PAGET ROAD		74540884	BIR	[[52.5257206,-1.8114318],[52.5187235,-1.8152349]]	
2708185	SPRING LANE		74540884	BIR	[[52.5226343,-1.8335389],[52.5171586,-1.832985]]	
2708203	STATION ROAD		74575119	BIR	[[52.5281317,-1.8433648],[52.5271785,-1.8365287]]	
2708220	SUTTON ROAD		74540884	BIR	[[52.5271552,-1.8365473],[52.534951,-1.8275505]]	
2708227	TEDBURY CRESCENT		74540884	BIR	[[52.5335602,-1.8491244],[52.5325772,-1.8527682]]	
2708236	THE GARDENS		74575403	BIR	[[52.5222612,-1.8502984],[52.5196003,-1.8504254]]	
2708318	WOOD END ROAD		74540884	BIR	[[52.5216781,-1.844346],[52.5158428,-1.8371015]]	
2708331	YATESBURY AVENUE		74540884	BIR	[[52.5228609,-1.7945828],[52.5228796,-1.7848258]]	
2708338	BRIDGE STREET WEST		74540884	BIR	[[52.4944205,-1.9033884],[52.4938593,-1.8987502]]	
2708346	ELLEN STREET		74540884	BIR	[[52.4896847,-1.9176104],[52.4854532,-1.9217268]]	
2708447	BEAUFORT ROAD		74575403	BIR	[[52.5167257,-1.8510181],[52.5157546,-1.851927]]	
2708455	BELL HILL		74540884	BIR	[[52.4211692,-1.9679231],[52.4174876,-1.9699232]]	
2708574	CHURCH LANE		74576829	BIR	[[52.5130075,-1.9215455],[52.5137433,-1.9340101]]	
2708787	HEATHFIELD ROAD		74540884	BIR	[[52.5028718,-1.9159065],[52.508535,-1.9034314]]	
2708856	JOCKEY ROAD			BIR	[[52.5482981,-1.85919],[52.5541811,-1.8278583]]	
2708877	KNUTSFORD STREET		74540884	BIR	[[52.4603192,-1.8905259],[52.4604096,-1.8910997]]	
2709002	NEW STREET		74574577	BIR	[[52.4061038,-2.0184545],[52.4029679,-2.0041221]]	
2709145	RESERVOIR ROAD		74575403	BIR	[[52.5249693,-1.8592507],[52.5218759,-1.84436]]	
2709228	SOMERVILLE ROAD		74576259	BIR	[[52.4715104,-1.8557121],[52.4666936,-1.8362534]]	
2709390	WESTHILL ROAD		74540884	BIR	[[52.4123006,-1.9356005],[52.4065358,-1.9316692]]	
2709455	WAREHAM ROAD		74540884	BIR	[[52.4086409,-2.0025355],[52.4078316,-2.0045345]]	
27100034	AILESBURY STREET		74556782	NWP	[[51.597279,-2.9971988],[51.5994769,-2.9967417]]	
27100099	BALDWIN CLOSE		74556782	NWP	[[51.5740256,-2.9941218],[51.5743294,-2.993277]]	
27100155	BISHOP STREET		74556782	NWP	[[51.5941669,-2.9845421],[51.5930162,-2.9834345]]	
27100164	BLAEN-Y-PANT CRESCENT		74556782	NWP	[[51.6021517,-3.0099399],[51.6057843,-3.0099484]]	
27100217	BRYNGLAS ROAD		74556782	NWP	[[51.5988145,-3.000611],[51.6070882,-2.998367]]	
27100262	CAPEL CRESCENT		74556782	NWP	[[51.57818,-2.9983252],[51.5779791,-2.989128]]	
27100358	COLD BATH ROAD		74559757	NWP	[[51.6105291,-2.9609952],[51.6120075,-2.9583402]]	
27100398	CORPORATION ROAD		74556782	NWP	[[51.5911777,-2.9903383],[51.5636394,-2.9662246]]	
27100418	PARK CRESCENT		74556782	NWP	[[51.5698598,-3.0226725],[51.5697634,-3.0192796]]	
27100433	CWM-CWDDY DRIVE		74557150	NWP	[[51.578584,-3.0649223],[51.5767037,-3.0590484]]	
27100496	EBENEZER DRIVE		74340477	NWP	[[51.5841019,-3.049246],[51.5822394,-3.039259]]	
27100530	FAIRFAX ROAD		74556782	NWP	[[51.5828292,-2.9671363],[51.5847988,-2.9670916]]	
27100533	FAIROAK AVENUE		74556782	NWP	[[51.5934818,-2.9815245],[51.5921668,-2.977483]]	
27100573	FORGE ROAD		74557150	NWP	[[51.5773875,-3.0449356],[51.5653595,-3.0354844]]	
27100688	HARTRIDGE FARM ROAD		74556782	NWP	[[51.5837401,-2.9357347],[51.5862767,-2.9378653]]	
27100701	HAWTHORNE FOSSE		74556782	NWP	[[51.5868022,-2.9607398],[51.586602,-2.9599273]]	
27100711	HENDRE FARM DRIVE		74556782	NWP	[[51.5867435,-2.9390874],[51.5939962,-2.9270816]]	
27100730	HIGH CROSS DRIVE		74340477	NWP	[[51.5871494,-3.0422577],[51.5855464,-3.0384682]]	
27100864	LIGHTHOUSE ROAD		74556782	NWP	[[51.5360852,-3.013481],[51.5671988,-3.0184721]]	
27100921	MAESGLAS ROAD		74556782	NWP	[[51.5674282,-3.0075262],[51.5704376,-3.0141146]]	
27100951	MARSHFIELD ROAD		74554911	NWP	[[51.5447037,-3.0795616],[51.523563,-3.0488779]]	
27100966	MELBOURNE WAY		74556782	NWP	[[51.5794319,-3.0323687],[51.5841372,-3.0279719]]	
27101029	NASH ROAD		74556782	NWP	[[51.5804852,-2.9580232],[51.5512984,-2.9412852]]	
27101110	PARTRIDGE WAY		74556781	NWP	[[51.5647241,-3.0187054],[51.5631759,-3.0147468]]	
27101119	PENCARN WAY		74556781	NWP	[[51.5556116,-3.0243151],[51.5612824,-3.0349015]]	
27101188	QUEENS HILL		74556782	NWP	[[51.5902906,-2.9995142],[51.5948984,-2.997984]]	
27101222	RINGLAND CIRCLE		74556782	NWP	[[51.5955774,-2.9318058],[51.5863874,-2.938647]]	
27101244	ROMAN WAY		74559757	NWP	[[51.615611,-2.9706496],[51.6174425,-2.9644345]]	
27101378	STOW HILL		74556782	NWP	[[51.5830943,-3.0093153],[51.5879408,-2.9966912]]	
27101524	WALTWOOD ROAD		74557893	NWP	[[51.5949306,-2.8947048],[51.6008691,-2.8762681]]	
27101535	WAVELL DRIVE		74556782	NWP	[[51.6204718,-3.0084546],[51.6161187,-3.0064804]]	
27101580	WHITTLE DRIVE		74556782	NWP	[[51.6167161,-3.01334],[51.6177023,-3.0095054]]	
27101614	YEWBERRY CLOSE		74556782	NWP	[[51.6095877,-3.0015701],[51.6107022,-3.0005693]]	
27104811	HIGH STREET		74559757	NWP	[[51.6085955,-2.9522175],[51.6136496,-2.9565406]]	
27104994	RUSKIN AVENUE		74340477	NWP	[[51.5913168,-3.0498886],[51.5983336,-3.0515521]]	
27111812	CHEPSTOW ROAD		74556782	NWP	[[51.5911283,-2.9908713],[51.6148622,-2.8303898]]	
27112001	OLD ROMAN ROAD		74558272	NWP	[[51.6124016,-2.9110502],[51.6125155,-2.8867608]]	
27300027	CHURCH LANE		74577555	BDF	[[52.2533342,-0.4813255],[52.2557168,-0.478519]]	
27300081	MANOR LANE		74571181	BDF	[[52.2700239,-0.6031324],[52.2701803,-0.6019111]]	
27300100	THE GREEN		74568805	BDF	[[52.2013388,-0.6105965],[52.2002041,-0.6096807]]	
27300119	THE OLD ROAD		74568803	BDF	[[52.2100512,-0.5478589],[52.2150704,-0.5385615]]	
27300189	VICARAGE CLOSE		74576011	BDF	[[52.1780141,-0.424437],[52.1768446,-0.4243905]]	
27300326	MAY ROAD		74572179	BDF	[[52.1645428,-0.6249296],[52.1640005,-0.6208379]]	
27300489	THE CRESCENT		74570518	BDF	[[52.0674448,-0.5079292],[52.0691725,-0.5115921]]	
27300492	PARK CRESCENT		74570518	BDF	[[52.0692121,-0.5111677],[52.0730921,-0.5122498]]	
27300551	BALLIOL ROAD		74572286	BDF	[[52.1118026,-0.5067422],[52.1139685,-0.5002876]]	
27300609	HALSEY ROAD		74572286	BDF	[[52.1199116,-0.4925074],[52.1231972,-0.4935067]]	
27300616	HILL RISE		74572286	BDF	[[52.1121019,-0.5147791],[52.1097428,-0.5123748]]	
27300626	JOWITT AVENUE		74572286	BDF	[[52.11657,-0.48504],[52.1189144,-0.4834561]]	
27300663	ORCHARD STREET		74572286	BDF	[[52.1127298,-0.4955097],[52.114624,-0.4840398]]	
27300797	BRICKHILL DRIVE		74543049	BDF	[[52.1491153,-0.4756924],[52.1492669,-0.4541869]]	
27300836	CHESTER ROAD		74543049	BDF	[[52.1318862,-0.4909492],[52.1346062,-0.4920117]]	
27300837	CHESTNUT AVENUE		74543049	BDF	[[52.1350071,-0.4882137],[52.1322066,-0.4864821]]	
27300896	DOVE ROAD		74543049	BDF	[[52.1550525,-0.4558723],[52.157,-0.4556002]]	
27300916	EDWARD ROAD		74543049	BDF	[[52.1276965,-0.4762916],[52.1265203,-0.4743303]]	
27300994	HAWK DRIVE		74543049	BDF	[[52.1563727,-0.4654017],[52.1629898,-0.4757598]]	
27300995	HAWKINS ROAD		74543049	BDF	[[52.1240624,-0.463692],[52.1240738,-0.4652547]]	
27300997	HAYLANDS WAY		74543049	BDF	[[52.1448647,-0.4455704],[52.1487027,-0.439342]]	
27301054	LANSDOWNE ROAD		74543049	BDF	[[52.1421144,-0.4794386],[52.1403657,-0.4749242]]	
27301081	MANTON LANE		74543049	BDF	[[52.1459999,-0.4816302],[52.1552335,-0.4760099]]	
27301084	MARLBOROUGH ROAD		74543049	BDF	[[52.1321127,-0.4840745],[52.1365125,-0.4871107]]	
27301103	MOWBRAY ROAD		74543049	BDF	[[52.1161884,-0.4652626],[52.1186002,-0.4605933]]	
27301122	OAK ROAD		74543049	BDF	[[52.122314,-0.4544323],[52.1235131,-0.4519366]]	
27301145	PEARCEY ROAD		74543049	BDF	[[52.1233992,-0.4610999],[52.1235256,-0.4652735]]	
27301244	STANCLIFFE ROAD		74543049	BDF	[[52.1510417,-0.4503397],[52.148758,-0.4455665]]	
27301277	TYNE CRESCENT		74543049	BDF	[[52.1627337,-0.4540129],[52.1609024,-0.4597343]]	
27301294	WENTWORTH DRIVE		74543049	BDF	[[52.161159,-0.452547],[52.1570392,-0.4272678]]	
27301430	GREYFRIARS		74543049	BDF	[[52.1361416,-0.4715908],[52.1394591,-0.4750428]]	
27301442	HIGH ROAD		74572282	BDF	[[52.1104757,-0.430877],[52.0725114,-0.3946648]]	
27301443	CARDINGTON ROAD		74543049	BDF	[[52.1325765,-0.4657077],[52.1246369,-0.4214254]]	
27301448	MILE ROAD		74543049	BDF	[[52.1196825,-0.4498637],[52.1191689,-0.4683591]]	
27301459	SHAKESPEARE ROAD		74543049	BDF	[[52.1457266,-0.4820487],[52.1395515,-0.4801104]]	
27301465	CAULDWELL STREET		74543049	BDF	[[52.1311893,-0.4703576],[52.1327125,-0.4657907]]	
27301471	BEDFORD ROAD		74572286	BDF	[[52.1259413,-0.480325],[52.1159471,-0.5003234]]	
27301473	KIMBOLTON ROAD		74543049	BDF	[[52.1395604,-0.4627645],[52.1644036,-0.4504021]]	
27301484	HIGH STREET		74577786	BDF	[[52.2966675,-0.469154],[52.3085035,-0.4542534]]	
27301490	CHURCH ROAD		74577781	BDF	[[52.2167689,-0.3780976],[52.204305,-0.3904489]]	
27301497	HIGH STREET		74577555	BDF	[[52.248252,-0.4832567],[52.2649169,-0.462026]]	
27301503	STATION ROAD		74576303	BDF	[[52.1662958,-0.5193229],[52.1753228,-0.5221824]]	
27301511	HINWICK ROAD		74571180	BDF	[[52.2480708,-0.6287089],[52.2526718,-0.6230881]]	
27301520	ODELL ROAD		74568807	BDF	[[52.2165548,-0.5576302],[52.2243288,-0.5485502]]	
27301522	HIGH STREET		74568807	BDF	[[52.2286234,-0.5504895],[52.2237781,-0.5396228]]	
27301527	HIGH STREET		74578018	BDF	[[52.2147702,-0.4639187],[52.2136873,-0.4478107]]	
27301547	THURLEIGH ROAD		74576304	BDF	[[52.1930403,-0.5111198],[52.2100832,-0.4909234]]	
27301548	CHURCH LANE		74543049	BDF	[[52.144231,-0.4296334],[52.157624,-0.4266186]]	
27301575	SCHOOL LANE		74574618	BDF	[[52.1775758,-0.3159161],[52.1776426,-0.3036279]]	
27301580	BEDFORD ROAD		74572859	BDF	[[52.1053319,-0.5270066],[52.0939774,-0.5307379]]	
27301591	COTTON END ROAD		74572281	BDF	[[52.0808254,-0.4488161],[52.0885944,-0.4143768]]	
27301610	DE PARYS AVENUE		74543049	BDF	[[52.1449388,-0.4670223],[52.1392557,-0.4669835]]	
27301617	POLHILL AVENUE		74543049	BDF	[[52.1472161,-0.4555002],[52.1403997,-0.4431246]]	
27301647	HIGH STREET		74575744	BDF	[[52.1869268,-0.4098592],[52.1842955,-0.3888891]]	
27301650	GRANGE LANE		74571857	BDF	[[52.1493204,-0.5272376],[52.1486087,-0.5372439]]	
27301656	BIDDENHAM TURN		74572572	BDF	[[52.1409201,-0.4921639],[52.1379679,-0.5003882]]	
27301657	MAIN ROAD		74572572	BDF	[[52.1379679,-0.5003882],[52.1388858,-0.51253]]	
27301659	SILVER STREET		74574616	BDF	[[52.1572673,-0.3543848],[52.1562232,-0.3485174]]	
27301662	CHURCH ROAD		74572569	BDF	[[52.1378682,-0.3754548],[52.1360059,-0.3838805]]	
27301684	WILLINGTON ROAD		74572564	BDF	[[52.1310881,-0.3885145],[52.1233568,-0.3892752]]	
27301695	GOLDINGTON ROAD		74543049	BDF	[[52.1395604,-0.4627645],[52.147672,-0.4093136]]	
27301705	HIGH STREET		74576302	BDF	[[52.164318,-0.5029541],[52.1590862,-0.4889338]]	
27301707	CLAPHAM ROAD		74543049	BDF	[[52.1573242,-0.4861572],[52.1422218,-0.4745247]]	
27301715	AMPTHILL ROAD		74543049	BDF	[[52.1301412,-0.4651192],[52.1145335,-0.477018]]	
